tax_id,leased,delinquent,acres,error
1121,,,,
541104,,,,
513,,,,
4386,,,,
540942,,,,
1598,,,,
6203,,,,
223900,,,,
598472,,,,
40700,,,,
127600,,,,
38800,,,,
1004,,,,
597807,,,,
15400,,,,
178100,,,,
4490,,,,
598670,,,,
1565,,,,
521602,,,,
538117,,,,
538800,,,,
12051,,,,
1748,,,,
6500,,,,
584200,,,,
2056,,,,
19950,,,,
247900,,,,
62500,,,,
598235,,,,
426500,,,,
413,,,,
1887,,,,
1090,,,,
538021,,,,
5197,,,,
895,,,,
89800,,,,
28191,,,,
598682,,,,
936,,,,
142800,,,,
37200,,,,
3250,,,,
4430,,,,
521620,,,,
7600,,,,
39800,,,,
20200,,,,
32101,,,,
8125,,,,
57900,,,,
597459,,,,
65110,,,,1
140900,,,,
537505,,,,
214900,,,,
166800,,,,
225903,,,,
185100,,,,
239000,,,,
514200,,,,1
210900,,,,
213700,,,,
573000,,,,
198,,,,
114200,,,,
540940,,,,
202800,,,,
539501,,,,
68500,,,,
225902,,,,
224910,,,,
182900,,,,
94700,,,,
144000,,,,
226072,,,,
521550,,,,
7821,,,,
226045,,,,
211500,,,,
521684,,,,
1117,,,,
11900,,,,
777,,,,
378,,,,
155000,,,,
89900,,,,
540413,,,,
599701,,,,
15200,,,,
521619,,,,
152800,,,,
1402,,,,
42200,,,,
19509,,,,
599841,,,,
1668,,,,
129900,,,,
403900,,,,
538507,,,,
161750,,,,
118400,,,,
540112,,,,
541117,,,,
1851,,,,
182,,,,
534400,,,,
114600,,,,
49900,,,,
191700,,,,
209300,,,,
37800,,,,
138500,,,,
432900,,,,
192800,,,,
245600,,,,
1036,,,,
547703,,,,
209,,,,
204400,,,,
246300,,,,
1520,,,,
598687,,,,
3235,,,,
467800,,,,
496300,,,,
16813,,,,
7550,,,,
205200,,,,
211050,,,,
28800,,,,
212500,,,,
521665,,,,
112,,,,
628,,,,
443,,,,
557,,,,
969,,,,
248500,,,,
200900,,,,
1150,,,,
593846,,,,
521771,,,,
13400,,,,
540613,,,,
2114,,,,
242500,,,,
2630,,,,
1188,,,,
407,,,,
2707,,,,
35200,,,,
2308,,,,
97034,,,,
521742,,,,
2734,,,,
177800,,,,
12000,,,,
597093,,,,
17901,,,,
463400,,,,
521565,,,,
537704,,,,
224922,,,,
365,,,,
275,,,,
497,,,,
597512,,,,
1444,,,,
50700,,,,
8520,,,,
154930,,,,
416700,,,,
774,,,,
201700,,,,
593850,,,,
10096,,,,
2331,,,,
48700,,,,
1610,,,,
23621,,,,
369,,,,
74400,,,,
5208,,,,
3778,,,,
1118,,,,
467700,,,,
60900,,,,
87120,,,,
597511,,,,
524629,,,,
540011,,,,
1992,,,,
2118,,,,
1191,,,,
229814,,,,
2173,,,,
513300,,,,
1028,,,,
448,,,,
537613,,,,
22600,,,,
243500,,,,
821,,,,
995,,,,
1545454,,,,
598054,,,,
596852,,,,
247100,,,,
039,,,,
3521,,,,
32402,,,,
97200,,,,
469800,,,,
95353,,,,
540320,,,,
981,,,,
596837,,,,
540949,,,,
1406,,,,
21925,,,,
65500,,,,
37700,,,,
6197,,,,
1416,,,,
192700,,,,
513600,,,,
152,,,,
29600,,,,
42000,,,,
1946,,,,
521527,,,,
537611,,,,
215200,,,,
2210,,,,
24910,,,,
464,,,,
975,,,,
521509,,,,
1717,,,,
32570,,,,
1729,,,,
539808,,,,
245000,,,,
26711,,,,
53029,,,,
174700,,,,
1704,,,,
521649,,,,
524624,,,,
354,,,,
521513,,,,
157000,,,,
246700,,,,
219050,,,,
15000,,,,
149,,,,
1462,,,,
540954,,,,
597374,,,,
599020,,,,
599704,,,,
514600,,,,
226103,,,,
52400,,,,
540550,,,,
521631,,,,
1934,,,,
171820,,,,
17800,,,,
539302,,,,
9700,,,,
524611,,,,
561000,,,,
212900,,,,
6200,,,,
591754,,,,
2201,,,,
553902,,0,,
597721,,,,
537603,,,,
239200,,,,
433800,,,,
2600,,,,
597703,,,,
540618,,,,
435100,,,,
108900,,,,
572000,,,,
14150,,,,
540412,,,,
199730,,,,
335,,,,
349,,,,
9574,,,,
35880,,,,
271000,,,,
5540317,,,,
4362,,,,
436900,,,,
379400,,,,
2335,,,,
189100,,,,
403300,,,,
1962,,,,
448400,,,,
1795,,,,
492000,,,,
13365,,,,
234000,,,,
202000,,,,
2281,,,,
521880,,,,
27443,,,,
540008,,,,
15900,,,,
2288,,,,
14763,,,,
472500,,,,
6204,,,,
597152,,,,
204,,,,
1625,,,,
540104,,,,
1313,,,,
524636,,,,
433700,,,,
149400,,,,
1911,,,,
238725,,,,
1921,,,,
78700,,,,
130,,,,
1144,,,,
540920,,,,
492100,,,,
1470,,,,
521592,,,,
494,,,,
155300,,,,
2172,,,,
52050,,,,
10065,,,,
238,,,,
229813,,,,
17516,,,,
437000,,,,
537813,,,,
597514,,,,
7105,,,,
537524,,,,
230,,,,
139300,,,,
150,,,,
593857,,,,
13230,,,,
540632,,,,
2020,,,,
87150,,,,
485,,,,
58700,,,,
151700,,,,
14600,,,,
173600,,,,
182500,,,,
852,,,,
36400,,,,
465300,,,,
173400,,,,
219500,,,,
958,,,,
20100,,,,
399900,,,,
521820,,,,
521883,,,,
4799,,,,
6600,,,,
240200,,,,
538134,,,,
521654,,,,
540702,,,,
401400,,,,
61300,,,,
391,,,,
540512,,,,
1487,,,,
555700,,,,
413601,,,,
11000,,,,
875,,,,
535800,,,,
1596,,,,
509,,,,
561300,,,,
107200,,,,
521898,,,,
85900,,,,
538804,,,,
8475,,,,
2005,,,,
96840,,,,
142741,,,,
484000,,,,
521881,,,,
491100,,,,
670011,,,,
173900,,,,
4242,,,,
97212,,,,
20908,,,,
600214,,,,
124100,,,,
248600,,,,
32000,,,,
6025,,,,
114000,,,,
1334,,,,
1460,,,,
52500,,,,
538131,,,,
226016,,,,
226008,,,,
121200,,,,
8755,,,,
143350,,,,
400800,,,,
22679,,,,
300116,,,,
20590,,,,
586900,,,,
184151,,,,
521710,,,,
599000,,,,
550400,,,,
394200,,,,
597740,,,,
743,,,,
30890,,,,
527,,,,
605,,,,
88500,,,,
142300,,,,
538902,,,,
227,,,,
198200,,,,
1162,,,,
1380,,,,
2003,,,,
1270,,,,
466900,,,,
132250,,,,
373,,,,
151600,,,,
160400,,,,
429300,,,,
429400,,,,
524401,,,,
9997,,,,
21587,,,,
540114,,,,
10001,,,,
460000,,,,
58400,,,,
13084,,,,
2271,,,,
10320,,,,
4351,,,,
228400,,,,
3634,,,,
537617,,,,
962,,,,
90002,,,,
1452,,,,
540951,,,,
18200,,,,
598963,,,,
521573,,,,
6713,,,,
226950,,,,
272300,,,,
484,,,,
62300,,,,
731,,,,
13900,,,,
226038,,,,
491500,,,,
156550,,,,
8400,,,,
144801,,,,
45800,,,,
46300,,,,
521792,,,,
231150,,,,
529900,,,,
585,,,,
524454,,,,
224903,,,,
183700,,,,
206700,,,,
157600,,,,
119400,,,,
33150,,,,
1699,,,,
117600,,,,
428400,,,,
540619,,,,
226840,,,,
1931,,,,
170150,,,,
231300,,,,
949,,,,
164,,,,
69800,,,,
696,,,,
1392,,,,
28171,,,,
540950,,,,
163900,,,,
521876,,,,
34050,,,,
226012,,,,
7160,,,,
90211,,,,
420435,,,,
1419,,,,
225231,,,,
597747,,,,
221200,,,,
521753,,,,
159600,,,,
593810,,,,
171300,,,,
2171,,,,
141800,,,,
300173,,,,
3361,,,,
521572,,,,
5744,,,,
24700,,,,
67500,,,,
1675,,,,
226620,,,,
125751,,,,
98300,,,,
414,,,,
29800,,,,
219950,,,,
1519,,,,
124600,,,,
106200,,,,
420042,,,,
2284,,,,
273000,,,,
524608,,,,
468400,,,,
110000,,,,
555,,,,
201200,,,,
6886,,,,
593817,,,,
462100,,,,
762,,,,
538018,,,,
1716,,,,
599722,,,,
28000,,,,
75300,,,,
2159,,,,
20270,,,,
200110,,,,
2197,,,,
598484,,,,
524445,,,,
4008,,,,
14110,,,,
599408,,,,
521911,,,,
213990,,,,
1797,,,,
539801,,,,
1977,,,,
634,,,,
25600,,,,
58300,,,,
524460,,,,
379600,,,,
597801,,,,
175250,,,,
2204,,,,
165500,,,,
226031,,,,
1022,,,,
96300,,,,
90900,,,,
682,,,,
593808,,,,
1310,,,,
599406,,,,
770,,,,
521529,,,,
208900,,,,
50703,,,,
35400,,,,
524459,,,,
199900,,,,
1633,,,,
213100,,,,
1126,,,,
451800,,,,
1745,,,,
90800,,,,
598041,,,,
236400,,,,
140700,,,,
574,,,,
521672,,,,
154300,,,,
3491,,,,
53600,,,,
48300,,,,
147300,,,,
81400,,,,
93300,,,,
539902,,,,
382,,,,
540504,,,,
2016,,,,
5340,,,,
33500,,,,
436000,,,,
2636,,,,
540909,,,,
575700,,,,
222050,,,,
343,,,,
524494,,,,
538118,,,,
566300,,,,
578700,,,,
538509,,,,
1740,,,,
1817,,,,
766,,,,
419100,,,,
1640,,,,
1103,,,,
114900,,,,
194800,,,,
125900,,,,
231151,,,,
521705,,,,
179600,,,,
524484,,,,
466000,,,,
14190,,,,
521591,,,,
84400,,,,
58200,,,,
685,,,,
193900,,,,
2750,,,,
639,,,,
96700,,,,
27492,,,,
85450,,,,
577602,,,,
1928,,,,
539603,,,,
2280,,,,
2304,,,,
925,,,,
2183,,,,
5565,,,,
8604,,,,
156000,,,,
540726,,,,
160900,,,,
614,,,,
1139,,,,
433100,,,,
689,,,,
599970,,,,
541129,,,,
48200,,,,
28375,,,,
113000,,,,
1397,,,,
208300,,,,
213900,,,,
66900,,,,
31630,,,,
478,,,,
521759,,,,
364,,,,
40361,,,,
4910,,,,
4050,,,,
1102,,,,
181910,,,,
521879,,,,
1696,,,,
1622,,,,
226345,,,,
538701,,,,
566000,,,,
435500,,,,
540327,,,,
529600,,,,
116000,0,2018,0,0
418600,,,,
540717,,,,
218200,,,,
540626,,,,
1865,,,,
521766,,,,
521781,,,,
200550,,,,
32102,,,,
43800,,,,
147900,,,,
47300,0,2018,0,0
21600,,,,
59800,,,,
139600,,,,
43500,,,,
464400,,,,
600225,,,,
537607,,,,
211100,,,,
20900,,,,
501500,,,,
521746,,,,
593811,,,,
247000,,,,
883,,,,
135800,,,,
126000,,,,
1203,,,,
16630,,,,
540716,,,,
173500,,,,
1578,,,,
151201,,,,
448300,,,,
598960,,,,
156700,,,,
226111,,,,
599450,,,,
34000,,,,
1050,,,,
154,,,,
9999999,,,,
2701,,,,
1447,,,,
2229,,,,
1948,,,,
540710,,,,
49879,,,,
596834,,,,
162400,,,,
17621,,,,
27437,,,,
45694,,,,
21939,,,,
593840,,,,
1215,,,,
56000,,,,
923,,,,
537816,,,,
2296,,,,
100600,,,,
54488,,,,
1617,,,,
527300,,,,
9480,,,,
1655,,,,
17820,,,,
1282,,,,
551100,,,,
7462,,,,
974,,,,
600232,,,,
537616,,,,
521502,,,,
78400,,,,
1987,,,,
18597,,,,
69750,,,,
174150,,,,
664,,,,
1208,,,,
103240,,,,
1002,,,,
4787,,,,
166600,,,,
598290,,,,
622,,,,
571,,,,
377800,,,,
420081,,,,
221900,,,,
138700,,,,
600130,,,,
2019,,,,
32100,,,,
598964,,,,
458400,,,,
1656,,,,
1481,,,,
1516,,,,
117900,,,,
577000,,,,
16900,,,,
225130,,,,
41850,,,,
1456,,,,
238750,,,,
165650,,,,
106300,,,,
387200,,,,
96405,,,,
539502,,,,
1527,,,,
266001,,,,
540447,,,,
599040,,,,
21500,,,,
420003,,,,
172550,,,,
157900,,,,
1858,,,,
1115,,,,
5540322,,,,
332,,,,
513500,,,,
8763,,,,
539800,,,,
539802,,,,
467200,,,,
20600,,,,
28362,,,,
946,,,,
176000,,,,
107722,,,,
227950,,,,
89300,,,,
577605,,,,
467100,,,,
483,,,,
2050,,,,
538115,,,,
33550,,,,
827,,,,
6724,,,,
521793,,,,
131200,,,,
43300,,,,
3431,,,,
7050,,,,
571400,,,,
12043,,,,
502400,,,,
1383,,,,
150400,,,,
272500,,,,
521788,,,,
8100,,,,
2079,,,,
435700,,,,
225765,,,,
524634,,,,
3609,,,,
800,,,,
31900,,,,
200600,,,,
2191,,,,
28610,,,,
28824,,,,
597491,,,,
103400,,,,
937,,,,
229801,,,,
226750,,,,
35300,,,,
104500,,,,
466150,,,,
1657,,,,
2147,,,,
545,,,,
433500,,,,
43004,,,,
16613,,,,
228740,,,,
521560,,,,
269600,,,,
7217,,,,
171400,,,,
1063,,,,
122660,,,,
128400,,,,
492406,,,,
6300,,,,
1524,,,,
321,,,,
188400,,,,
598550,,,,
1566,,,,
70700,,,,
597390,,,,
599404,,,,
32530,,,,
225905,,,,
379300,,,,
598486,,,,
172900,,,,
158600,,,,
1411,,,,
541400,,,,
2142,,,,
226350,,,,
98000,,,,
540714,,,,
428000,,,,
521542,,,,
66300,,,,
391400,,,,
521600,,,,
540923,,,,
194000,,,,
541123,,,,
540929,,,,
538306,,,,
467000,,,,
266000,,,,
148050,,,,
182800,,,,
226011,,,,
597505,,,,
108100,,,,
83100,,,,
540417,,,,
501800,,,,
536300,,,,
437600,,,,
597389,,,,
524465,,,,
24100,,,,
470000,,,,
225740,,,,
521698,,,,
521912,,,,
539700,,,,
521636,,,,
730,,,,
179400,,,,
5736,,,,
2231,,,,
386900,,,,
481,,,,
1184,,,,
8652,,,,
14285,,,,
521924,,,,
548,,,,
118800,,,,
211800,,,,
25556,,,,
459300,,,,
178500,,,,
1860,,,,
556,,,,
448700,,,,
567200,,,,
13500,,,,
540306,,,,
103800,,,,
458200,,,,
1101,,,,
464000,,,,
7574,,,,
2178,,,,
38333,,,,
1798,,,,
92700,,,,
6229,,,,
1435,,,,
521887,,,,
537805,,,,
412,,,,
521909,,,,
94500,,,,
530900,,,,
540515,,,,
40471,,,,
2087,,,,
524453,,,,
224905,,,,
238100,,,,
74700,,,,
589500,,,,
6680,,,,
600090,,,,
8771,,,,
598400,,,,
26860,,,,
125401,,,,
265700,,,,
19887,,,,
68200,,,,
524504,,,,
300242,,,,
6942,,,,
116920,,,,
7514,,,,
157360,,,,
521859,,,,
14900,,,,
985,,,,
550800,,,,
122900,,,,
100400,,,,
599242,,,,
415700,,,,
437400,,,,
280,,,,
31622,,,,
212850,,,,
521862,,,,
21000,,,,
4785,,,,
1809,,,,
540507,,,,
540426,,,,
4545454,,,,
524426,,,,
75801,,,,
1204,,,,
205000,,,,
1010,,,,
31100,,,,
5120,,,,
185500,,,,
1294,,,,
2242,,,,
756,,,,
1187,,,,
34550,,,,
599431,,,,
1414,,,,
655,,,,
593802,,,,
188500,,,,
857,,,,
859,,,,
582700,,,,
540437,,,,
540454,,,,
596861,,,,
600227,,,,
126300,,,,
267,,,,
3880,,,,
132700,,,,
521890,,,,
540630,,,,
105350,,,,
2006,,,,
492700,,,,
538705,,,,
799,,,,
1476,,,,
4010,,,,
541110,,,,
208800,,,,
521747,,,,
990,,,,
226003,,,,
130135,,,,
378900,,,,
74100,,,,
293,,,,
593834,,,,
1079,,,,
574300,,,,
108700,,,,
458600,,,,
524420,,,,
548303,,,,
415200,,,,
2453,,,,
214600,,,,
59807,,,,
724,,,,
32646,,,,
226340,,,,
67245,,,,
129550,,,,
94300,,,,
521618,,,,
849,,,,
100,,,,
405300,,,,
114501,,,,
147950,,,,
1701,,,,
51000,,,,
1619,,,,
588,,,,
1737,,,,
300101,,,,
488,,,,
963,,,,
5417,,,,
524406,,,,
540102,,,,
51300,,,,
214000,,,,
942,,,,
115200,,,,
521708,,,,
417800,,,,
60300,,,,
232500,,,,
944,,,,
834,,,,
212100,,,,
577401,,,,
15100,,,,
597806,,,,
1692,,,,
811,,,,
7876,,,,
524458,,,,
599430,,,,
524620,,,,
540308,,,,
181100,,,,
540907,,,,
268700,,,,
186300,,,,
540614,,,,
58500,,,,
224400,,,,
521790,,,,
541100,,,,
521642,,,,
592900,,,,
9200,,,,
221650,,,,
597462,,,,
76401,,,,
178700,,,,
17200,,,,
71100,,,,
84600,,,,
207940,,,,
171500,,,,
521719,,,,
2319,,,,
406,,,,
447100,,,,
22230,,,,
391200,,,,
1662,,,,
539811,,,,
309,,,,
598971,,,,
662,,,,
101400,,,,
10600,,,,
96200,,,,
197350,,,,
1971,,,,
491,,,,
6883,,,,
190300,,,,
247300,,,,
2135,,,,
13223,,,,
20255,,,,
537900,,,,
27184,,,,
236500,,,,
539407,,,,
2524,,,,
378000,,,,
599244,,,,
153900,,,,
546502,,,,
464900,,,,
1088,,,,
6538,,,,
540608,,,,
40500,,,,
476,,,,
160800,,,,
35153,,,,
521671,,,,
7836,,,,
95520,,,,
529500,,,,
525,,,,
1074,,,,
32103,,,,
11700,,,,
68700,,,,
2122,,,,
233800,,,,
578900,,,,
2209,,,,
274100,,,,
418800,,,,
78300,,,,
469400,,,,
76500,,,,
1853,,,,
840,,,,
35600,,,,
66400,,,,
521626,,,,
2112,,,,
1913,,,,
221000,,,,
215400,,,,
10945,,,,
1806,,,,
822,,,,
57400,,,,
540521,,,,
183300,,,,
2243,,,,
82500,,,,
539837,,,,
1912,,,,
2153,,,,
540563,,,,
537825,,,,
593200,,,,
1174,,,,
300102,,,,
537520,,,,
549800,,,,
598640,,,,
61100,,,,
19600,,,,
521726,,,,
8527,,,,
128,,,,
919,,,,
447400,,,,
244600,,,,
20143,,,,
402,,,,
224906,,,,
10725,,,,
524618,,,,
459000,,,,
540001,,,,
458300,,,,
521906,,,,
524412,,,,
1886,,,,
226105,,,,
684,,,,
35625,,,,
991,,,,
20250,,,,
122600,,,,
1347,,,,
4095,,,,
446900,,,,
95900,,,,
2705,,,,
467,,,,
31612,,,,
40190,,,,
952,,,,
4300,,,,
359,,,,
431,,,,
582,,,,
2008,,,,
1929,,,,
189500,,,,
3959,,,,
123400,,,,
224914,,,,
558500,,,,
272400,,,,
597250,,,,
104100,,,,
521609,,,,
96850,,,,
170,,,,
110600,,,,
27800,,,,
168000,,,,
2820,,,,
1349,,,,
168350,,,,
244900,,,,
9624,,,,
597380,,,,
540505,,,,
1463,,,,
1723,,,,
2305,,,,
238800,,,,
38300,,,,
116700,,,,
114400,,,,
538514,,,,
26600,,,,
1847,,,,
408,,,,
11649,,,,
401100,,,,
228600,,,,
537826,,,,
116650,,,,
599400,,,,
352,,,,
23100,,,,
537803,,,,
45862,,,,
110700,,,,
1667,,,,
2213,,,,
12400,,,,
154600,,,,
300199,,,,
10222,,,,
3000,,,,
1109,,,,
530000,,,,
693,,,,
226108,,,,
2015,,,,
1038,,,,
2212,,,,
772,,,,
540,,,,
521780,,,,
524477,,,,
1830,,,,
21074,,,,
124,,,,
198450,,,,
94000,,,,
584500,,,,
521767,,,,
103500,,,,
414900,,,,
136701,,,,
273200,,,,
221400,,,,
404400,,,,
521699,,,,
538001,,,,
598487,,,,
137640,,,,
42400,,,,
222500,,,,
540584,,,,
1885,,,,
2080,,,,
24550,,,,
1471,,,,
46900,,,,
538506,,,,
8888,,,,
185400,,,,
2105,,,,
7838,,,,
118300,,,,
190600,,,,
540600,,,,
17427,,,,
538913,,,,
538504,,,,
80200,,,,
2113,,,,
528400,,,,
1153,,,,
41700,,,,
396,,,,
41472,,,,
36155,,,,
94100,,,,
841,,,,
43668,,,,
600150,,,,
1942,,,,
6573,,,,
2192,,,,
625,,,,
4725,,,,
540727,,,,
11250,,,,
27933,,,,
19500,,,,
1577,,,,
996,,,,
599407,,,,
521735,,,,
599730,,,,
230600,,,,
5204,,,,
85800,,,,
173700,,,,
49000,,,,
649,,,,
174100,,,,
5454543,,,,
268,,,,
597503,,,,
216500,,,,
224923,,,,
147800,,,,
540443,,,,
714,,,,
587000,,,,
538205,,,,
13990,,,,
185800,,,,
151302,,,,
599432,,,,
521611,,,,
107350,,,,
1329,,,,
7553,,,,
6054,,,,
423000,,,,
600230,,,,
274500,,,,
540620,,,,
378400,,,,
175050,,,,
89951,,,,
11180,,,,
78500,,,,
540627,,,,
23122,,,,
521606,,,,
193700,,,,
223700,,,,
598483,,,,
907,,,,
216200,,,,
211085,,,,
1281,,,,
224904,,,,
597737,,,,
201250,,,,
404100,,,,
5750,,,,
420022,,,,
168300,,,,
25700,,,,
1464,,,,
1791,,,,
7811,,,,
539906,,,,
538102,,,,
538702,,,,
402900,,,,
157800,,,,
155,,,,
72100,,,,
24270,,,,
1031,,,,
397,,,,
435000,,,,
159100,,,,
1381,,,,
521923,,,,
400200,,,,
3114,,,,
2220,,,,
24098,,,,
162100,,,,
66200,,,,
521673,,,,
521599,,,,
116100,,,,
449,,,,
538513,,,,
207500,,,,
521897,,,,
599711,,,,
2225,,,,
377600,,,,
4016,,,,
458500,,,,
300192,,,,
23958,,,,
524437,,,,
50400,,,,
231250,,,,
433900,,,,
138200,,,,
185600,,,,
300255,,,,
540928,,,,
4914,,,,
189200,,,,
211,,,,
2255,,,,
540921,,,,
599060,,,,
405600,,,,
143200,,,,
7663,,,,
3273,,,,
300266,,,,
1732,,,,
2121,,,,
140701,,,,
19435,,,,
11300,,,,
681,,,,
593801,,,,
3710,,,,
447700,,,,
4197,,,,
537541,,,,
33400,,,,
51600,,,,
540580,,,,
14800,,,,
1183,,,,
558600,,,,
220400,,,,
1343,,,,
12167,,,,
304,,,,
2325,,,,
540301,,,,
45200,,,,
2145,,,,
1879,,,,
596842,,,,
12800,,,,
71400,,,,
213500,,,,
1234,,,,
521541,,,,
216100,,,,
539835,,,,
66500,,,,
180370,,,,
862,,,,
22173,,,,
598,,,,
30000,,,,
598475,,,,
2245,,,,
420005,,,,
6029,,,,
62200,,,,
159700,,,,
8094,,,,
541112,,,,
600213,,,,
229815,,,,
67800,,,,
1507,,,,
521559,,,,
223300,,,,
593100,,,,
82400,,,,
127500,,,,
539903,,,,
226005,,,,
151307,,,,
81300,,,,
63500,,,,
122680,,,,
2207,,,,
2175,,,,
300211,,,,
1651,,,,
10891,,,,
108,,,,
68100,,,,
17646,,,,
167,,,,
632,,,,
521730,,,,
521856,,,,
781,,,,
4425,,,,
145100,,,,
945,,,,
112030,,,,
42800,,,,
199240,,,,
120200,,,,
3422,,,,
1584,,,,
14440,,,,
109900,,,,
460100,,,,
22500,,,,
46622,,,,
210000,,,,
30300,,,,
8903,,,,
463200,,,,
1676,,,,
7900,,,,
185000,,,,
521624,,,,
598750,,,,
243400,,,,
1727,,,,
265,,,,
144600,,,,
521552,,,,
1141,,,,
484300,,,,
2996,,,,
20025,,,,
163600,,,,
171700,,,,
540200,,,,
10400,,,,
189600,,,,
15700,,,,
2140,,,,
599120,,,,
167800,,,,
7084,,,,
12500,,,,
199300,,,,
521693,,,,
289,,,,
1223,,,,
183200,,,,
8355,,,,
148500,,,,
165680,,,,
2279,,,,
62700,,,,
2298,,,,
468,,,,
712,,,,
19310,,,,
539400,,,,
1944,,,,
2627,,,,
521739,,,,
95354,,,,
1485,,,,
180100,,,,
112600,,,,
434,,,,
18700,,,,
114950,,,,
5730,,,,
171200,,,,
204100,,,,
561208,,,,
276,,,,
226129,,,,
598061,,,,
434000,,,,
1998,,,,
2775,,,,
1488,,,,
179801,,,,
213000,,,,
1346,,,,
376,,,,
22696,,,,
7100,,,,
519,,,,
9148,,,,
169400,,,,
71500,,,,
1552,,,,
191000,,,,
245100,,,,
540010,,,,
390300,,,,
432700,,,,
401200,,,,
04210,,,,
17361,,,,
1288,,,,
168100,,,,
159300,,,,
31620,,,,
15722,,,,
225420,,,,
226071,,,,
540612,,,,
44216,,,,
402200,,,,
50800,,,,
1018,,,,
1986,,,,
122000,,,,
539100,,,,
561100,,,,
540427,,,,
182000,,,,
48000,,,,
134000,,,,
538023,,,,
199501,,,,
112040,,,,
1108,,,,
1839,,,,
134100,,,,
529200,,,,
181902,,,,
43184,,,,
128200,,,,
24500,,,,
174500,,,,
524627,,,,
420048,,,,
24200,,,,
159800,,,,
582900,,,,
201,,,,
1124,,,,
1573,,,,
3006,,,,
1209,,,,
6125,,,,
2131,,,,
600100,,,,
521787,,,,
220,,,,
538016,,,,
1784,,,,
67900,,,,
107800,,,,
7190,,,,
47500,,,,
12920,,,,
226055,,,,
1787,,,,
415400,,,,
143300,,,,
600209,,,,
598783,,,,
85500,,,,
538107,,,,
616,,,,
245300,,,,
96100,,,,
593500,,,,
8886,,,,
1801,,,,
392300,,,,
534300,,,,
331,,,,
579900,,,,
1588,,,,
198300,,,,
490200,,,,
0581,,,,
30305,,,,
1930,,,,
2800,,,,
740,,,,
24772,,,,
199000,,,,
420040,,,,
537519,,,,
1611,,,,
598650,,,,
1249,,,,
598686,,,,
1500,,,,
521623,,,,
1574,,,,
24581,,,,
28154,,,,
464100,,,,
2077,,,,
1954,,,,
65000,,,,
428100,,,,
597725,,,,
21300,,,,
521526,,,,
112300,,,,
540952,,,,
32901,,,,
805,,,,
600212,,,,
600210,,,,
521661,,,,
363957,,,,
20406,,,,
7504,,,,
598232,,,,
435,,,,
524606,,,,
393700,,,,
458000,,,,
415800,,,,
3208,,,,
243600,,,,
825,,,,
567800,,,,
19820,,,,
797,,,,
183,,,,
413600,,,,
75501,,,,
4100,,,,
316,,,,
452,,,,
180310,,,,
540323,,,,
505,,,,
521734,,,,
1368,,,,
1781,,,,
115500,,,,
521615,,,,
521587,,,,
37960,,,,
221,,,,
229804,,,,
46600,,,,
529100,,,,
524473,,,,
593819,,,,
524496,,,,
226050,,,,
169,,,,
874,,,,
506,,,,
55600,,,,
22094,,,,
538000,,,,
271300,,,,
32400,,,,
521555,,,,
149200,,,,
660,,,,
2406,,,,
1789,,,,
175,,,,
540561,,,,
63320,,,,
1148,,,,
1159,,,,
300287,,,,
671,,,,
29522,,,,
226119,,,,
214402,,,,
521754,,,,
524409,,,,
263,,,,
300166,,,,
597150,,,,
2505,,,,
403000,,,,
749,,,,
9260,,,,
23300,,,,
530300,,,,
1999,,,,
1454,,,,
200155,,,,
537705,,,,
593854,,,,
220350,,,,
234300,,,,
540445,,,,
593849,,,,
6108,,,,
528,,,,
462,,,,
3695,,,,
225711,,,,
1340,,,,
427400,,,,
1813,,,,
2823,,,,
247800,,,,
196800,,,,
007,,,,
241900,,,,
537610,,,,
596835,,,,
7788,,,,
95352,,,,
22193,,,,
149900,,,,
130000,,,,
521658,,,,
1926,,,,
256,,,,
389,,,,
1048,,,,
23995,,,,
10075,,,,
225400,,,,
71700,,,,
521800,,,,
2261,,,,
550200,,,,
151305,,,,
129000,,,,
12701,,,,
3800,,,,
42600,,,,
46500,,,,
537545,,,,
1086,,,,
448600,,,,
438700,,,,
524628,,,,
225907,,,,
469,,,,
1292,,,,
403100,,,,
1587,,,,
167300,,,,
014,,,,
198600,,,,
570,,,,
521532,,,,
272600,,,,
590300,,,,
2348,,,,
172,,,,
12938,,,,
521644,,,,
8500,,,,
214700,,,,
1202,,,,
8276,,,,
10000,,,,
190,,,,
1560,,,,
175200,,,,
103200,,,,
968,,,,
537526,,,,
2321,,,,
180960,,,,
538019,,,,
521873,,,,
540508,,,,
1581,,,,
1058,,,,
205900,,,,
229802,,,,
109300,,,,
2164,,,,
789,,,,
420064,,,,
1179,,,,
338,,,,
563,,,,
10890,,,,
521809,,,,
890,,,,
466650,,,,
179850,,,,
126800,,,,
79000,,,,
2200,,,,
451300,,,,
06237,,,,
1267,,,,
539604,,,,
81500,,,,
33751,,,,
161800,,,,
111000,,,,
598751,,,,
2291,,,,
172800,,,,
521900,,,,
1246,,,,
51700,,,,
540325,,,,
554600,,,,
42152,,,,
521921,,,,
2137,,,,
225710,,,,
524407,,,,
2302,,,,
7700,,,,
593836,,,,
214300,,,,
198400,,,,
91100,,,,
110610,,,,
540607,,,,
1023,,,,
537629,,,,
521519,,,,
123800,,,,
2912,,,,
1370,,,,
815,,,,
1149,,,,
200701,,,,
88100,,,,
89600,,,,
3730,,,,
93500,,,,
506300,,,,
431600,,,,
170300,,,,
1903,,,,
599401,,,,
49700,,,,
156400,,,,
